jurisdiccion,edad_grupo,sexo,nacimientos
Bs.As.,20 a 24,desconocido,4
Bs.As.,30 a 34,femenino,2
San Juan,35 a 39,femenino,2
Bs.As.,20 a 24,femenino,9
Santa Fe,20 a 24,femenino,3
CABA,25 a 29,femenino,111
CABA,25 a 29,femenino,101
Tucumán,30 a 34,femenino,11
Mendoza,15 a 19,femenino,5
Entre Ríos,15 a 19,femenino,2
Sin Información,20 a 24,femenino,1
Sin Información,20 a 24,femenino,2
Tucumán,40 a 44,femenino,1
San Luis,25 a 29,femenino,72
San Luis,25 a 29,femenino,128
Santa Fe,20 a 24,femenino,2
CABA,35 a 39,desconocido,1
San Luis,25 a 29,femenino,1
San Luis,25 a 29,femenino,1
Bs.As.,30 a 34,femenino,14
La Pampa,25 a 29,femenino,1
San Luis,25 a 29,femenino,3
Bs.As.,30 a 34,femenino,54
Tucumán,30 a 34,femenino,3
Bs.As.,20 a 24,femenino,2
Entre Ríos,15 a 19,femenino,88
Tucumán,20 a 24,femenino,23
Tucumán,30 a 34,femenino,5
Sgo. del Estero,25 a 29,femenino,13
Bs.As.,35 a 39,desconocido,1
Bs.As.,30 a 34,femenino,21
CABA,25 a 29,femenino,2
CABA,25 a 29,femenino,4
Sgo. del Estero,35 a 39,femenino,1
CABA,25 a 29,femenino,3
Bs.As.,40 a 44,desconocido,2
Tucumán,40 a 44,femenino,2
Entre Ríos,15 a 19,femenino,2
Entre Ríos,15 a 19,femenino,1
San Juan,30 a 34,femenino,48
San Juan,35 a 39,femenino,1
Bs.As.,20 a 24,femenino,2
Santa Fe,20 a 24,femenino,1
Santa Fe,25 a 29,femenino,1
Tierra del Fuego,25 a 29,femenino,30
Santa Fe,20 a 24,femenino,18
Santa Fe,20 a 24,femenino,143
Santa Fe,20 a 24,femenino,289
Mendoza,25 a 29,femenino,319
Salta,15 a 19,femenino,1
Entre Ríos,20 a 24,femenino,1
Tucumán,30 a 34,femenino,1
Santa Fe,25 a 29,femenino,131
Santa Fe,20 a 24,femenino,7
Córdoba,Menor de 15,femenino,1
Bs.As.,20 a 24,femenino,8
Bs.As.,20 a 24,femenino,4
Santa Fe,30 a 34,femenino,9
San Luis,30 a 34,femenino,6
Santa Fe,30 a 34,femenino,206
Córdoba,Menor de 15,femenino,1
Santa Fe,30 a 34,femenino,1
Neuquén,20 a 24,femenino,29
Santa Fe,30 a 34,femenino,6
Bs.As.,20 a 24,femenino,2
Sgo. del Estero,25 a 29,femenino,11
Entre Ríos,35 a 39,femenino,47
San Luis,25 a 29,femenino,3
Santa Fe,25 a 29,femenino,1
Tucumán,20 a 24,femenino,350
Sgo. del Estero,35 a 39,femenino,2
Santa Fe,30 a 34,femenino,4
Tierra del Fuego,25 a 29,femenino,3
Bs.As.,30 a 34,femenino,48
San Luis,25 a 29,femenino,4
Tucumán,40 a 44,femenino,1
Santa Fe,20 a 24,femenino,41
Santa Fe,30 a 34,femenino,4
Santa Fe,30 a 34,femenino,3
Tucumán,40 a 44,femenino,6
Tucumán,20 a 24,femenino,3
Tucumán,20 a 24,femenino,1
Salta,15 a 19,femenino,1
Neuquén,20 a 24,femenino,83
Salta,15 a 19,femenino,1
San Luis,30 a 34,femenino,6
Mendoza,15 a 19,femenino,1
Mendoza,15 a 19,femenino,1
Santa Fe,20 a 24,femenino,181
San Luis,25 a 29,femenino,5
Tierra del Fuego,20 a 24,femenino,1
San Luis,20 a 24,femenino,67
Mendoza,20 a 24,femenino,35
Neuquén,20 a 24,femenino,1
Santa Fe,30 a 34,femenino,2
Bs.As.,35 a 39,desconocido,2
Bs.As.,40 a 44,desconocido,4
Tucumán,40 a 44,femenino,7
Santa Fe,30 a 34,femenino,1
Tucumán,30 a 34,femenino,1
Sgo. del Estero,35 a 39,femenino,1
Tucumán,30 a 34,femenino,1
Sin Información,25 a 29,femenino,1
Sgo. del Estero,30 a 34,femenino,2
San Luis,20 a 24,femenino,7
San Luis,25 a 29,femenino,10
Tucumán,30 a 34,femenino,3
Santa Fe,25 a 29,femenino,15
Sgo. del Estero,30 a 34,femenino,37
Entre Ríos,35 a 39,femenino,2
Tucumán,20 a 24,femenino,231
Mendoza,25 a 29,femenino,4
Tucumán,15 a 19,femenino,1
Mendoza,25 a 29,femenino,1
Salta,Menor de 15,femenino,2
Santa Fe,20 a 24,femenino,4
Bs.As.,30 a 34,femenino,6
Santa Fe,25 a 29,femenino,1
Salta,Menor de 15,femenino,3
Santa Fe,25 a 29,femenino,23
Salta,15 a 19,femenino,3
Bs.As.,30 a 34,femenino,1
Tierra del Fuego,25 a 29,femenino,12
Tierra del Fuego,25 a 29,femenino,41
Tucumán,20 a 24,femenino,2
Tierra del Fuego,25 a 29,femenino,1
Bs.As.,30 a 34,femenino,4
Santa Fe,25 a 29,femenino,2
Entre Ríos,20 a 24,femenino,2
San Luis,25 a 29,femenino,2
Santa Fe,20 a 24,femenino,1
Tierra del Fuego,25 a 29,femenino,7
Entre Ríos,15 a 19,femenino,55
Sgo. del Estero,30 a 34,femenino,3
La Pampa,25 a 29,femenino,1
Sgo. del Estero,30 a 34,femenino,6
Santa Fe,20 a 24,femenino,1
Bs.As.,30 a 34,femenino,30
Córdoba,Menor de 15,femenino,1
Sgo. del Estero,25 a 29,femenino,1
Bs.As.,20 a 24,desconocido,2
Córdoba,Menor de 15,femenino,5
Santa Fe,30 a 34,femenino,3
Santa Fe,20 a 24,femenino,5
Sgo. del Estero,30 a 34,femenino,3
CABA,20 a 24,femenino,23
Sgo. del Estero,30 a 34,femenino,1
CABA,25 a 29,femenino,1
Sgo. del Estero,25 a 29,femenino,1
Santa Fe,25 a 29,femenino,89
Santa Fe,25 a 29,femenino,194
Santa Fe,25 a 29,femenino,111
Entre Ríos,Menor de 15,femenino,1
Tierra del Fuego,25 a 29,femenino,1
Entre Ríos,20 a 24,femenino,12
Santa Fe,25 a 29,femenino,7
Tucumán,30 a 34,femenino,1
Salta,Menor de 15,femenino,6
Santa Fe,20 a 24,femenino,3
Bs.As.,30 a 34,femenino,312
Bs.As.,30 a 34,femenino,3
Sin Información,35 a 39,femenino,1
Santa Fe,30 a 34,femenino,1
Tucumán,30 a 34,femenino,1
Tucumán,30 a 34,femenino,2
Tucumán,30 a 34,femenino,1
Santa Fe,25 a 29,femenino,21
Bs.As.,30 a 34,femenino,2
Bs.As.,15 a 19,desconocido,1
Entre Ríos,20 a 24,femenino,2
San Luis,30 a 34,femenino,1
Santa Fe,25 a 29,femenino,12
Entre Ríos,20 a 24,femenino,1
Santa Fe,30 a 34,femenino,12
Santa Fe,20 a 24,femenino,4
Santa Fe,20 a 24,femenino,42
Santa Fe,20 a 24,femenino,77
Santa Fe,20 a 24,femenino,44
San Luis,20 a 24,femenino,6
Santa Fe,20 a 24,femenino,4
Santa Fe,15 a 19,femenino,3
Tierra del Fuego,20 a 24,femenino,3
Sgo. del Estero,30 a 34,femenino,1
Córdoba,Menor de 15,femenino,5
Neuquén,20 a 24,femenino,27
Santa Fe,30 a 34,femenino,2
Sgo. del Estero,25 a 29,femenino,4
Bs.As.,20 a 24,femenino,1
Tucumán,20 a 24,femenino,24
Santa Fe,25 a 29,femenino,11
Tucumán,De 45 y más,femenino,1
Tucumán,De 45 y más,femenino,1
Mendoza,25 a 29,femenino,2
Santa Fe,25 a 29,femenino,1
Tucumán,25 a 29,femenino,1
Tucumán,20 a 24,femenino,1
Tierra del Fuego,25 a 29,femenino,1
Tierra del Fuego,25 a 29,femenino,8
Salta,Menor de 15,femenino,1
CABA,25 a 29,femenino,99
Sin Información,35 a 39,femenino,1
Tierra del Fuego,25 a 29,femenino,1
Tierra del Fuego,25 a 29,femenino,2
Tierra del Fuego,25 a 29,femenino,1
Tucumán,20 a 24,femenino,1
Tucumán,40 a 44,femenino,1
Tucumán,20 a 24,femenino,10
Santa Fe,25 a 29,femenino,7
Entre Ríos,20 a 24,femenino,5
Bs.As.,15 a 19,desconocido,3
Bs.As.,30 a 34,femenino,1
Bs.As.,20 a 24,femenino,2
Bs.As.,15 a 19,desconocido,2
Tucumán,40 a 44,femenino,1
Santa Cruz,30 a 34,femenino,12
Sgo. del Estero,20 a 24,femenino,3
Santa Fe,15 a 19,femenino,2
Bs.As.,30 a 34,femenino,2
Santa Fe,20 a 24,femenino,8
Córdoba,Menor de 15,femenino,1
Sgo. del Estero,30 a 34,femenino,10
Bs.As.,20 a 24,desconocido,8
Sgo. del Estero,25 a 29,femenino,53
Santa Fe,15 a 19,femenino,1
San Luis,25 a 29,femenino,2
Bs.As.,30 a 34,femenino,442
Santa Fe,20 a 24,femenino,326
San Luis,25 a 29,femenino,1
Santa Fe,30 a 34,femenino,5
Sgo. del Estero,30 a 34,femenino,51
San Luis,25 a 29,femenino,2
Tierra del Fuego,30 a 34,femenino,26
Tucumán,De 45 y más,femenino,1
Santa Fe,25 a 29,femenino,1
Bs.As.,30 a 34,femenino,39
CABA,25 a 29,femenino,1
Santa Fe,20 a 24,femenino,3
Tucumán,20 a 24,femenino,5
Santa Fe,20 a 24,femenino,1
Bs.As.,30 a 34,femenino,50
Santa Fe,20 a 24,femenino,1
Sgo. del Estero,20 a 24,femenino,1
Santa Fe,20 a 24,femenino,3
Santa Fe,20 a 24,femenino,4
Santa Fe,20 a 24,femenino,38
San Luis,30 a 34,femenino,1
San Luis,30 a 34,femenino,1
Tucumán,20 a 24,femenino,22
Tucumán,20 a 24,femenino,11
San Luis,30 a 34,femenino,1
Santa Fe,25 a 29,femenino,1
Sin Información,20 a 24,femenino,2
Santa Fe,30 a 34,femenino,4
Sin Información,20 a 24,femenino,3
Sin Información,20 a 24,femenino,1
Santa Fe,20 a 24,femenino,2
Santa Fe,30 a 34,femenino,3
La Pampa,25 a 29,femenino,1
Bs.As.,20 a 24,desconocido,1
Salta,15 a 19,femenino,1
Sgo. del Estero,35 a 39,femenino,46
Santa Fe,15 a 19,femenino,1
Sgo. del Estero,30 a 34,femenino,6
San Luis,20 a 24,femenino,11
Sgo. del Estero,30 a 34,femenino,2
Sgo. del Estero,30 a 34,femenino,3
Santa Fe,30 a 34,femenino,1
Bs.As.,20 a 24,femenino,1
Bs.As.,30 a 34,femenino,894
Entre Ríos,15 a 19,femenino,152
Sgo. del Estero,30 a 34,femenino,24
Sgo. del Estero,30 a 34,femenino,1
CABA,25 a 29,femenino,9
Tierra del Fuego,30 a 34,femenino,6
Sin Información,30 a 34,femenino,1
Entre Ríos,15 a 19,femenino,4
Salta,40 a 44,femenino,7
Entre Ríos,15 a 19,femenino,48
Salta,40 a 44,femenino,1
Salta,40 a 44,femenino,2
Tucumán,20 a 24,femenino,1
Salta,40 a 44,femenino,1
Bs.As.,30 a 34,desconocido,1
CABA,25 a 29,femenino,94
Salta,40 a 44,femenino,2
CABA,25 a 29,femenino,3
Tucumán,30 a 34,femenino,3
Tucumán,30 a 34,femenino,3
Tucumán,20 a 24,femenino,4
Tucumán,20 a 24,femenino,3
Santa Fe,30 a 34,femenino,1
Tucumán,20 a 24,femenino,83
Santa Fe,20 a 24,femenino,8
Sgo. del Estero,30 a 34,femenino,1
Santa Fe,30 a 34,femenino,15
Bs.As.,35 a 39,desconocido,1
Bs.As.,20 a 24,desconocido,1
Tucumán,40 a 44,femenino,1
Sin Información,20 a 24,femenino,1
Santa Fe,25 a 29,femenino,1
Sgo. del Estero,30 a 34,femenino,20
CABA,20 a 24,femenino,97
Neuquén,15 a 19,femenino,6
Tierra del Fuego,20 a 24,femenino,22
Santa Fe,30 a 34,femenino,2
Tucumán,20 a 24,femenino,2
Bs.As.,30 a 34,femenino,1009
Bs.As.,35 a 39,desconocido,1
Tucumán,20 a 24,femenino,7
La Pampa,25 a 29,femenino,1
Bs.As.,35 a 39,desconocido,2
Santa Fe,20 a 24,femenino,367
San Luis,25 a 29,femenino,40
San Luis,25 a 29,femenino,1
Santa Fe,25 a 29,femenino,9
Santa Fe,20 a 24,femenino,1
Santa Fe,20 a 24,femenino,2
Tucumán,40 a 44,femenino,9
Tierra del Fuego,25 a 29,femenino,8
Tucumán,20 a 24,femenino,10
Santa Fe,25 a 29,femenino,1
Salta,40 a 44,femenino,2
Santa Fe,25 a 29,femenino,37
CABA,25 a 29,femenino,1
Tucumán,40 a 44,femenino,1
Tucumán,40 a 44,femenino,5
San Luis,30 a 34,femenino,9
Santa Fe,30 a 34,femenino,1
Tucumán,20 a 24,femenino,13
San Luis,30 a 34,femenino,1
Santa Fe,20 a 24,femenino,6
Bs.As.,20 a 24,femenino,4
Santa Fe,30 a 34,femenino,444
Bs.As.,30 a 34,femenino,31
Bs.As.,35 a 39,desconocido,1
Bs.As.,30 a 34,femenino,7
Santa Fe,25 a 29,femenino,164
Sgo. del Estero,20 a 24,femenino,1
Tucumán,40 a 44,femenino,3
Bs.As.,20 a 24,desconocido,3
San Luis,20 a 24,femenino,4
Bs.As.,40 a 44,desconocido,1
Tierra del Fuego,20 a 24,femenino,29
Bs.As.,20 a 24,desconocido,2
Bs.As.,20 a 24,desconocido,1
Tucumán,20 a 24,femenino,2
Bs.As.,25 a 29,desconocido,2
San Luis,25 a 29,femenino,21
Sin Información,25 a 29,femenino,3
San Luis,25 a 29,femenino,1
Tierra del Fuego,30 a 34,femenino,38
Entre Ríos,35 a 39,femenino,1
Tierra del Fuego,30 a 34,femenino,9
Mendoza,25 a 29,femenino,3
Tierra del Fuego,25 a 29,femenino,1
Entre Ríos,15 a 19,femenino,11
Santa Fe,25 a 29,femenino,5
Tucumán,20 a 24,femenino,16
Neuquén,15 a 19,femenino,3
Neuquén,15 a 19,femenino,57
Neuquén,15 a 19,femenino,1
Santa Fe,25 a 29,femenino,1
Entre Ríos,15 a 19,femenino,4
Santa Fe,30 a 34,femenino,1
CABA,25 a 29,femenino,6
Sin Información,35 a 39,femenino,1
Tucumán,40 a 44,femenino,17
Bs.As.,30 a 34,desconocido,1
Santa Fe,30 a 34,femenino,2
Entre Ríos,15 a 19,femenino,6
Tierra del Fuego,25 a 29,femenino,6
Santa Fe,20 a 24,femenino,2
Bs.As.,20 a 24,desconocido,1
Bs.As.,30 a 34,femenino,111
Bs.As.,30 a 34,femenino,1248
Neuquén,15 a 19,femenino,11
Mendoza,20 a 24,femenino,1
Sgo. del Estero,30 a 34,femenino,1
Córdoba,Menor de 15,femenino,1
San Luis,20 a 24,femenino,17
San Luis,25 a 29,femenino,20
Bs.As.,25 a 29,desconocido,1
Santa Fe,20 a 24,femenino,7
Sin Información,30 a 34,femenino,1
Entre Ríos,15 a 19,femenino,1
Neuquén,Menor de 15,femenino,1
San Luis,25 a 29,femenino,18
Mendoza,20 a 24,femenino,4
Neuquén,15 a 19,femenino,1
Sin Información,25 a 29,femenino,1
La Pampa,25 a 29,femenino,1
Sgo. del Estero,30 a 34,femenino,4
Entre Ríos,15 a 19,femenino,84
San Luis,30 a 34,femenino,9
Entre Ríos,20 a 24,femenino,5
Entre Ríos,15 a 19,femenino,1
Santa Fe,20 a 24,femenino,1
Bs.As.,30 a 34,femenino,28
Bs.As.,30 a 34,femenino,13
San Luis,20 a 24,femenino,2
Sgo. del Estero,30 a 34,femenino,2
Mendoza,20 a 24,femenino,4
Santa Fe,25 a 29,femenino,5
Bs.As.,30 a 34,desconocido,1
Santa Fe,25 a 29,femenino,1
Santa Fe,25 a 29,femenino,3
Bs.As.,30 a 34,desconocido,1
Bs.As.,30 a 34,femenino,3
Tierra del Fuego,30 a 34,femenino,2
Bs.As.,30 a 34,desconocido,1
Entre Ríos,15 a 19,femenino,22
Bs.As.,30 a 34,desconocido,2
Neuquén,Menor de 15,femenino,1
Tucumán,40 a 44,femenino,1
Bs.As.,Sin especificar,desconocido,1
Tucumán,40 a 44,femenino,1
Neuquén,15 a 19,femenino,1
Tierra del Fuego,20 a 24,femenino,14
Misiones,20 a 24,femenino,10
CABA,25 a 29,femenino,2
CABA,25 a 29,femenino,4
CABA,25 a 29,femenino,1
Santa Fe,20 a 24,femenino,1
Tucumán,40 a 44,femenino,20
Tucumán,40 a 44,femenino,1
Bs.As.,30 a 34,femenino,2
Bs.As.,25 a 29,desconocido,1
Santa Fe,20 a 24,femenino,1
Bs.As.,30 a 34,desconocido,2
Sgo. del Estero,30 a 34,femenino,3
Bs.As.,30 a 34,desconocido,2
Sin Información,30 a 34,femenino,1
Sgo. del Estero,30 a 34,femenino,1
Neuquén,15 a 19,femenino,4
Tierra del Fuego,30 a 34,femenino,1
Santa Fe,20 a 24,femenino,259
San Luis,25 a 29,femenino,17
Bs.As.,25 a 29,desconocido,1
Santa Fe,20 a 24,femenino,1
Santa Fe,20 a 24,femenino,375
Sgo. del Estero,30 a 34,femenino,97
Neuquén,15 a 19,femenino,1
Entre Ríos,20 a 24,femenino,2
San Luis,20 a 24,femenino,1
Sin Información,35 a 39,femenino,1
Entre Ríos,15 a 19,femenino,2
Entre Ríos,15 a 19,femenino,1
Bs.As.,30 a 34,desconocido,4
Santa Fe,30 a 34,femenino,1
Tucumán,40 a 44,femenino,32
Santa Fe,30 a 34,femenino,5
Bs.As.,30 a 34,femenino,65
Sgo. del Estero,30 a 34,femenino,10
Santa Fe,20 a 24,femenino,1
Córdoba,15 a 19,femenino,4
Neuquén,15 a 19,femenino,68
Neuquén,20 a 24,femenino,1
Neuquén,15 a 19,femenino,1
Entre Ríos,20 a 24,femenino,2
Neuquén,15 a 19,femenino,2
Entre Ríos,15 a 19,femenino,1
Entre Ríos,15 a 19,femenino,1
Santa Fe,30 a 34,femenino,4
Santa Fe,20 a 24,femenino,1
Sgo. del Estero,30 a 34,femenino,6
Santa Fe,30 a 34,femenino,29
Neuquén,15 a 19,femenino,6
Bs.As.,30 a 34,femenino,6
Sgo. del Estero,30 a 34,femenino,28
Bs.As.,Sin especificar,desconocido,3
Bs.As.,Sin especificar,desconocido,9
San Luis,20 a 24,femenino,1
Entre Ríos,15 a 19,femenino,2
Santa Fe,30 a 34,femenino,22
Santa Fe,30 a 34,femenino,12
Bs.As.,30 a 34,desconocido,1
Sin Información,35 a 39,femenino,2
Bs.As.,30 a 34,femenino,206
Sgo. del Estero,30 a 34,femenino,73
Neuquén,15 a 19,femenino,2
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,desconocido,12
Tierra del Fuego,30 a 34,femenino,2
Bs.As.,Sin especificar,desconocido,3
Bs.As.,30 a 34,desconocido,1
Neuquén,15 a 19,femenino,7
Neuquén,15 a 19,femenino,1
Sgo. del Estero,30 a 34,femenino,3
Neuquén,15 a 19,femenino,2
Entre Ríos,15 a 19,femenino,1
Bs.As.,30 a 34,desconocido,3
Santa Fe,20 a 24,femenino,643
Entre Ríos,20 a 24,femenino,1
Tierra del Fuego,25 a 29,femenino,8
Entre Ríos,15 a 19,femenino,1
Bs.As.,30 a 34,desconocido,7
Bs.As.,30 a 34,femenino,112
Bs.As.,30 a 34,desconocido,2
Entre Ríos,15 a 19,femenino,1
Santa Fe,20 a 24,masculino,10
Salta,25 a 29,masculino,1
Tucumán,30 a 34,masculino,4
Mendoza,30 a 34,masculino,2
Río Negro,30 a 34,masculino,2
Misiones,30 a 34,masculino,1
Corrientes,35 a 39,masculino,1
Santa Fe,20 a 24,masculino,7
Mendoza,30 a 34,masculino,1
Corrientes,30 a 34,masculino,4
Corrientes,25 a 29,masculino,5
Mendoza,30 a 34,masculino,1
Santa Fe,20 a 24,masculino,3
Misiones,30 a 34,masculino,1
Córdoba,20 a 24,femenino,9
Salta,25 a 29,masculino,2
Salta,25 a 29,masculino,2
Entre Ríos,40 a 44,masculino,2
Misiones,30 a 34,masculino,3
Mendoza,30 a 34,masculino,4
Misiones,30 a 34,masculino,1
Santa Fe,35 a 39,masculino,1
Corrientes,25 a 29,masculino,1
Córdoba,20 a 24,femenino,5
Santa Fe,35 a 39,masculino,3
Misiones,30 a 34,masculino,2
Salta,25 a 29,masculino,2
Santa Fe,20 a 24,masculino,2
Misiones,30 a 34,masculino,1
Misiones,30 a 34,masculino,1
Misiones,30 a 34,masculino,3
Entre Ríos,35 a 39,masculino,1
Jujuy,25 a 29,femenino,1
Corrientes,30 a 34,masculino,2
Misiones,30 a 34,masculino,1
Córdoba,20 a 24,femenino,3
Entre Ríos,40 a 44,masculino,1
Tucumán,40 a 44,masculino,1
Misiones,30 a 34,masculino,1
Bs.As.,20 a 24,femenino,4
Misiones,20 a 24,femenino,1
Córdoba,20 a 24,femenino,1
Santa Fe,25 a 29,masculino,10
Tucumán,35 a 39,masculino,2
Salta,20 a 24,masculino,2
Córdoba,20 a 24,femenino,2
Misiones,30 a 34,masculino,2
Tucumán,30 a 34,masculino,2
Entre Ríos,35 a 39,masculino,1
Corrientes,25 a 29,masculino,2
Salta,25 a 29,masculino,6
Salta,25 a 29,masculino,1
Santa Fe,25 a 29,masculino,2
Mendoza,40 a 44,masculino,1
Misiones,30 a 34,masculino,1
Salta,25 a 29,masculino,2
Misiones,25 a 29,masculino,2
Corrientes,30 a 34,masculino,1
CABA,35 a 39,masculino,2
Córdoba,35 a 39,femenino,10
Córdoba,35 a 39,femenino,1
Córdoba,20 a 24,femenino,2
Bs.As.,20 a 24,femenino,2
Entre Ríos,35 a 39,masculino,1
Misiones,30 a 34,masculino,2
CABA,35 a 39,masculino,2
Córdoba,20 a 24,femenino,8
Salta,25 a 29,masculino,4
Misiones,20 a 24,femenino,2
CABA,30 a 34,masculino,3
Santa Fe,20 a 24,masculino,2
Salta,20 a 24,masculino,3
Corrientes,35 a 39,masculino,2
Santa Fe,35 a 39,masculino,2
Entre Ríos,35 a 39,masculino,1
Corrientes,25 a 29,masculino,1
Entre Ríos,35 a 39,masculino,2
Entre Ríos,35 a 39,masculino,2
Bs.As.,20 a 24,femenino,8
Santa Fe,35 a 39,masculino,1
Córdoba,30 a 34,masculino,9
Bs.As.,25 a 29,femenino,1
Salta,20 a 24,masculino,2
Santa Fe,20 a 24,masculino,3
Santa Fe,35 a 39,masculino,1
Santa Fe,35 a 39,masculino,6
San Luis,15 a 19,masculino,1
Santa Fe,20 a 24,masculino,2
Salta,25 a 29,masculino,4
Córdoba,40 a 44,femenino,1
Misiones,35 a 39,masculino,1
CABA,30 a 34,masculino,2
CABA,25 a 29,masculino,1
Misiones,30 a 34,masculino,3
Córdoba,35 a 39,femenino,8
Salta,25 a 29,masculino,2
Bs.As.,15 a 19,masculino,2
Misiones,25 a 29,masculino,2
Misiones,30 a 34,masculino,1
Santa Fe,20 a 24,masculino,1
Catamarca,35 a 39,masculino,1
Mendoza,30 a 34,masculino,2
Misiones,30 a 34,masculino,1
Santa Fe,20 a 24,masculino,2
Neuquén,25 a 29,masculino,2
Salta,25 a 29,masculino,1
Córdoba,30 a 34,masculino,3
Córdoba,De 45 y más,femenino,1
Córdoba,De 45 y más,femenino,1
Misiones,20 a 24,femenino,5
Misiones,30 a 34,masculino,1
Corrientes,30 a 34,masculino,1
Santa Fe,35 a 39,masculino,4
Mendoza,30 a 34,masculino,2
Misiones,20 a 24,femenino,1
Corrientes,30 a 34,masculino,1
Córdoba,40 a 44,femenino,1
Corrientes,30 a 34,masculino,1
CABA,40 a 44,masculino,1
CABA,25 a 29,masculino,3
CABA,30 a 34,masculino,1
Bs.As.,15 a 19,masculino,2
Bs.As.,30 a 34,masculino,1
Salta,25 a 29,masculino,6
Bs.As.,25 a 29,femenino,1
Córdoba,20 a 24,femenino,9
Santa Cruz,25 a 29,masculino,1
Catamarca,30 a 34,masculino,2
Mendoza,20 a 24,masculino,1
Santa Fe,25 a 29,masculino,3
Santa Fe,25 a 29,masculino,9
Santa Fe,25 a 29,masculino,1
Mendoza,30 a 34,masculino,3
Córdoba,35 a 39,femenino,1
San Luis,20 a 24,masculino,1
Misiones,20 a 24,masculino,2
Misiones,25 a 29,femenino,1
Corrientes,25 a 29,masculino,1
Santa Fe,25 a 29,masculino,7
Santa Fe,20 a 24,masculino,3
Misiones,30 a 34,masculino,3
Salta,25 a 29,masculino,2
Corrientes,25 a 29,masculino,1
Mendoza,30 a 34,masculino,4
Mendoza,30 a 34,masculino,1
Salta,25 a 29,masculino,1
Entre Ríos,35 a 39,masculino,1
Bs.As.,30 a 34,masculino,7
Bs.As.,25 a 29,femenino,5
Misiones,20 a 24,femenino,1
Misiones,35 a 39,masculino,2
Misiones,20 a 24,femenino,1
Corrientes,25 a 29,masculino,1
Mendoza,30 a 34,masculino,1
Misiones,35 a 39,masculino,2
Misiones,20 a 24,femenino,3
Formosa,30 a 34,masculino,1
Misiones,20 a 24,masculino,1
Misiones,35 a 39,masculino,1
CABA,30 a 34,masculino,3
Salta,20 a 24,masculino,1
Neuquén,20 a 24,masculino,2
Bs.As.,20 a 24,femenino,1
Formosa,35 a 39,masculino,1
Salta,20 a 24,masculino,1
Salta,20 a 24,masculino,2
Santa Fe,20 a 24,masculino,3
Santa Fe,35 a 39,masculino,11
Tucumán,35 a 39,masculino,2
Misiones,35 a 39,masculino,2
Misiones,35 a 39,masculino,1
CABA,35 a 39,masculino,1
CABA,35 a 39,masculino,2
Santa Fe,20 a 24,masculino,1
Córdoba,35 a 39,femenino,1
Misiones,30 a 34,masculino,1
Corrientes,25 a 29,masculino,1
Misiones,20 a 24,femenino,3
Córdoba,20 a 24,femenino,3
Misiones,25 a 29,femenino,1
San Juan,40 a 44,femenino,1
Corrientes,30 a 34,femenino,3
Mendoza,20 a 24,masculino,2
Tucumán,35 a 39,masculino,1
CABA,25 a 29,masculino,2
Bs.As.,25 a 29,femenino,3
Neuquén,25 a 29,masculino,1
Bs.As.,25 a 29,femenino,6
Neuquén,30 a 34,masculino,1
Misiones,20 a 24,femenino,3
Córdoba,30 a 34,masculino,5
Bs.As.,30 a 34,femenino,1
Misiones,30 a 34,masculino,2
Salta,20 a 24,masculino,3
Misiones,35 a 39,masculino,3
Corrientes,25 a 29,masculino,1
Catamarca,40 a 44,masculino,2
Misiones,35 a 39,masculino,2
CABA,25 a 29,masculino,2
Formosa,15 a 19,masculino,1
Santa Fe,25 a 29,masculino,3
Santa Fe,25 a 29,masculino,5
Catamarca,25 a 29,masculino,1
San Juan,30 a 34,femenino,5
Tucumán,30 a 34,masculino,7
Mendoza,30 a 34,masculino,1
Mendoza,20 a 24,masculino,2
Córdoba,30 a 34,masculino,1
Corrientes,30 a 34,masculino,1
Misiones,35 a 39,masculino,1
Mendoza,30 a 34,masculino,2
CABA,20 a 24,masculino,1
Santa Fe,20 a 24,masculino,1
Entre Ríos,35 a 39,masculino,1
Mendoza,30 a 34,masculino,4
Bs.As.,15 a 19,masculino,1
Córdoba,35 a 39,femenino,5
Córdoba,25 a 29,masculino,4
Córdoba,35 a 39,femenino,4
Mendoza,30 a 34,masculino,1
La Rioja,25 a 29,masculino,2
Córdoba,20 a 24,femenino,2
Bs.As.,40 a 44,femenino,1
Santa Fe,25 a 29,masculino,1
Corrientes,30 a 34,masculino,2
Córdoba,20 a 24,femenino,2
Misiones,30 a 34,masculino,1
Neuquén,25 a 29,masculino,1
CABA,25 a 29,masculino,1
Córdoba,40 a 44,femenino,5
Salta,30 a 34,masculino,1
Misiones,35 a 39,masculino,1
Salta,25 a 29,masculino,1
Tucumán,35 a 39,masculino,1
Córdoba,20 a 24,femenino,1
La Rioja,25 a 29,masculino,1
CABA,25 a 29,masculino,2
Mendoza,35 a 39,masculino,2
Corrientes,35 a 39,femenino,2
Santa Fe,25 a 29,masculino,1
CABA,25 a 29,masculino,1
Bs.As.,15 a 19,masculino,1
Río Negro,25 a 29,masculino,1
Bs.As.,20 a 24,masculino,1
Jujuy,20 a 24,masculino,1
Formosa,35 a 39,masculino,1
Mendoza,35 a 39,masculino,1
Córdoba,30 a 34,masculino,1
Misiones,35 a 39,masculino,1
Misiones,25 a 29,masculino,1
CABA,35 a 39,masculino,2
Entre Ríos,30 a 34,masculino,3
Córdoba,35 a 39,femenino,1
